Volatility,Return,Sharpe
0.14973762302122,0.13812817990022946,0.6553341633206189
0.1668962123429999,0.13530772859109078,0.571059865608078
0.1330289785258904,0.01483726161134722,-0.18915230852318055
0.14402378394605322,0.10033746420200931,0.4189409731423931
0.11850636916660819,0.05245136994147577,0.10506920454182829
0.13019180087736404,0.057053803642937814,0.1309898436615212
0.1436432669602289,0.09284172815439956,0.3678677690408564
0.11260903845952923,0.10044270554852015,0.5367482608444683
0.11710215541443621,0.015188860865824303,-0.2118760243683526
0.11573754921234725,0.11125323087225328,0.6156448910242843
0.1264608215441679,-0.02007952334934115,-0.47508408229308935
0.18685485539475544,0.02407345981147358,-0.08523482119252139
0.20054283703768216,0.13721111599154037,0.48473990608437595
0.14225273638865796,-0.033201712677873925,-0.5145891357609794
0.13584847227181068,0.08797350396806318,0.35313981206999523
0.2742169191070767,0.30373335144347685,0.9617690706403634
0.10547578540415506,0.04643338353668272,0.06099393820137685
0.1333178976476575,0.029022974115879153,-0.08233722611746962
0.17633456517662233,0.1342617316680296,0.5345618516347832
0.14034902747471434,0.09864213232447233,0.41783069950404506
0.17891467841594286,0.16753390789440695,0.7128197027966295
0.22809687821253416,0.2933859948023899,1.1108700688410653
0.16665068948193748,0.12547121459729502,0.5128764535148164
0.12546539613075153,0.06140181283730102,0.17057940673137875
0.1006145684975478,0.06949936277063354,0.2931917634905178
0.12228922885632276,0.00944315730094836,-0.24987354147888838
0.1316951590455524,-0.0026359739747384148,-0.32374746561482143
0.1192721458458509,0.11395370462875253,0.6200417046602935
0.14968446124289417,0.12290530596933456,0.5538671501432836
0.13369751950806388,0.014672172398141739,-0.1894412678339229
0.13410154856516898,0.025400761259762678,-0.10886704066017977
0.11286873865809531,0.10229175392176275,0.5518955439952105
0.18527966198371304,0.14316272199026073,0.5567946362042112
0.16290208826497896,0.16203035696415208,0.749102471698556
0.12626039035888928,0.08483957645554265,0.3551357343984779
0.21664686726974472,0.2718263931137342,1.0700657527860284
0.1534550407489244,0.14023038322373882,0.6531579720977093
0.24932325125677673,0.2338126028281753,0.7773547065956102
0.11309337516736492,0.06201082310902843,0.19462522076518626
0.12083279618619609,-0.0028206302767224307,-0.3543792052179146
